Month,Affiliate,Hits,Uniques,Installs,Registrations,FTD,PNL,In-Out,Our Profit,Aff Profit,ROI,ROAS,Clicks,Deposit count,Deposit sum
2025-04,436446,132,62,0,10,4,215.77,240.65,113.7,102.07,235.77,211.4,0,21,525.47
2025-04,436280,937,438,0,129,35,4913.55,5536.04,2263.28,2650.27,208.89,185.4,0,196,8335.45
2025-04,436257,3895,1933,0,719,41,1828.54,2025.09,906.15,922.39,219.55,198.24,0,113,2846.3
2025-04,436158,10,9,0,2,3,62.16,73.08,41.34,20.82,350.87,298.48,0,8,145.8
2025-04,436102,9,5,0,0,1,128.75,-10.77,97.29,31.46,-34.23,409.24,0,3,135.18
2025-04,436032,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,435750,0,0,0,0,0,0.0,-17.51,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,435721,9,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,435541,228,167,0,18,8,3470.76,3296.72,1979.15,1491.6,221.02,232.69,0,103,4713.77
2025-04,435466,14,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,435185,333,107,0,0,24,15871.54,11456.32,9876.81,5994.73,191.11,264.76,0,704,24584.29
2025-04,435162,9948,6299,0,1759,10,1235.36,1317.87,712.52,522.83,252.06,236.28,0,145,2621.2
2025-04,435009,908,636,0,20,10,-17.2,415.11,-53.62,36.42,1139.59,-47.23,0,34,789.05
2025-04,434742,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,434716,53,35,0,8,1,127.53,43.76,73.19,54.33,80.53,234.71,0,1,43.76
2025-04,434668,18,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,434548,4,3,0,0,0,-6.57,0.0,-6.57,0.0,0.0,0.0,0,0,0.0
2025-04,434525,34,20,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,434512,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,434447,0,0,0,0,0,-355.49,34.54,-361.59,6.09,566.68,-5832.44,0,3,34.54
2025-04,434425,2,2,0,0,0,-80.43,-76.41,-80.43,0.0,0.0,0.0,0,7,109.5
2025-04,434391,159,83,0,17,7,365.91,276.43,207.33,158.58,174.31,230.74,0,31,574.93
2025-04,434147,69,60,0,1,1,86.53,88.72,52.61,33.92,261.54,255.1,0,12,229.41
2025-04,434122,13,11,0,2,3,281.91,242.21,225.98,55.93,433.05,504.03,0,16,332.51
2025-04,433957,366,207,0,46,17,1706.72,2175.55,930.12,776.59,280.14,219.77,0,151,4242.91
2025-04,433880,227,211,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,433689,31,24,0,0,3,92.56,91.08,28.04,64.52,141.16,143.46,0,17,277.35
2025-04,433621,14,9,0,1,1,0.87,0.65,0.65,0.21,302.72,406.85,0,2,23.74
2025-04,433618,13,5,0,0,0,330.12,330.18,222.98,107.13,308.18,308.13,0,7,330.18
2025-04,433553,34,19,0,0,1,453.26,483.43,389.5,63.76,758.17,710.87,0,40,608.89
2025-04,433486,16,7,0,0,2,115.0,44.17,115.0,0.0,0.0,0.0,0,4,44.17
2025-04,433466,223,64,0,4,4,-775.75,-679.55,-950.11,174.35,-389.74,-444.92,0,11,999.54
2025-04,433461,391,195,0,34,15,1295.95,1331.6,709.41,586.54,227.03,220.95,0,39,1479.65
2025-04,433456,12,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,433454,49,25,0,7,0,60.59,61.24,36.21,24.37,251.2,248.55,0,6,82.4
2025-04,433439,8,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,433422,36,18,0,2,0,26.93,1.78,26.76,0.17,1030.24,15589.26,0,1,17.03
2025-04,433370,3765,1508,0,483,35,2403.85,2164.01,1275.64,1128.21,191.81,213.07,0,186,3505.52
2025-04,433367,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,433358,16,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,433352,80,31,0,2,1,49.25,136.59,24.08,25.16,542.85,195.73,0,7,158.47
2025-04,433314,5,2,0,0,1,74.01,207.6,66.53,7.48,2772.04,988.36,0,19,3464.95
2025-04,433312,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,433215,186,73,0,8,4,-54.01,-253.95,-89.66,35.65,-712.24,-151.49,0,16,239.51
2025-04,433151,234,152,0,14,12,3478.04,1834.4,2081.48,1396.55,131.35,249.05,0,126,7182.36
2025-04,433037,3,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,433018,68,39,0,4,6,-331.02,28.16,-394.71,63.69,44.21,-519.71,0,40,835.54
2025-04,432988,50,23,0,1,16,4003.17,3747.61,2089.8,1913.37,195.86,209.22,0,402,11017.52
2025-04,432960,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,432905,14,8,0,1,0,423.99,422.84,274.84,149.14,283.51,284.29,0,37,422.84
2025-04,432812,18398,5510,0,1326,375,14710.27,16897.74,7725.6,6984.67,241.93,210.61,0,1200,26855.83
2025-04,432804,18,9,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,432789,87,48,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,432694,315,127,0,9,9,630.03,523.21,328.35,301.67,173.43,208.84,0,26,815.42
2025-04,432693,5867,1777,0,104,34,1595.37,1667.57,936.9,658.47,253.25,242.28,0,113,2869.4
2025-04,432678,1112,631,0,98,24,1832.99,1904.75,971.73,861.26,221.16,212.83,0,129,3317.0
2025-04,432640,42,25,0,7,2,75.46,98.17,-29.05,104.52,93.92,72.2,0,28,1057.48
2025-04,432582,587,281,0,34,12,1119.54,1093.85,682.15,437.38,250.09,255.96,0,42,1801.02
2025-04,432573,18,15,0,1,2,91.36,91.36,53.58,37.77,241.86,241.87,0,6,91.36
2025-04,432558,9,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,432509,271,109,0,22,6,1129.86,885.59,459.79,670.06,132.17,168.62,0,33,1066.98
2025-04,432507,174,58,0,9,5,241.24,785.41,123.51,117.72,667.15,204.92,0,14,934.28
2025-04,432498,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,432291,9,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,432254,54,28,0,8,5,155.47,212.9,95.91,59.55,357.46,261.05,0,14,321.47
2025-04,432213,6,3,0,2,1,3166.28,-480.0,3166.28,0.0,0.0,0.0,0,1,20.0
2025-04,432099,229,158,0,51,12,150.47,335.71,54.17,96.3,348.59,156.25,0,16,563.43
2025-04,431592,0,0,0,0,0,9.75,10.0,5.38,4.36,228.94,223.21,0,1,10.0
2025-04,431397,12494,5309,0,1002,120,33095.19,27698.75,17716.41,15378.77,180.11,215.2,0,907,37209.63
2025-04,431316,14,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,431150,52,15,0,3,1,-13.01,-13.29,-13.01,0.0,0.0,0.0,0,3,73.83
2025-04,431049,20,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-04,430953,574,326,0,33,10,1103.5,831.62,756.09,347.4,239.38,317.64,0,30,1243.51
2025-04,428390,5475,5471,0,1,0,124.32,129.89,74.52,49.8,260.81,249.63,0,5,129.89
2025-04,428373,102,38,0,2,1,32.94,0.79,17.35,15.58,5.07,211.33,0,1,175.28
2025-04,428363,104,43,0,4,4,319.1,140.25,-9.43,328.54,42.69,97.13,0,58,1846.1
2025-04,426956,8800,3955,0,464,214,47124.9,47015.11,22488.05,24636.84,190.83,191.28,0,2345,75770.07
2025-05,760073,1,1,0,1,1,-151.61,169.66,-151.61,0.0,0.0,0.0,0,1,169.66
2025-05,760064,4,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,760013,25,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759977,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759976,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759967,5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759966,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759959,1,1,0,1,1,172.46,172.46,88.3,84.16,204.92,204.92,0,1,172.46
2025-05,759939,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759911,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759906,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759860,20,6,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759824,7,7,0,1,1,0.0,0.13,0.0,0.0,0.0,0.0,0,1,17.5
2025-05,759782,29,11,0,8,1,17.55,17.44,8.98,8.56,203.63,204.92,0,1,17.44
2025-05,759759,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759751,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759727,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759642,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759625,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759609,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759605,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759546,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759497,7,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759459,11,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759388,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759368,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759290,46,34,0,4,1,17.44,17.59,8.92,8.52,206.42,204.72,0,1,17.59
2025-05,759278,2,2,0,1,1,4.27,10.55,2.18,2.08,506.3,204.92,0,1,10.55
2025-05,759248,2,2,0,1,1,10.16,10.55,5.2,4.96,212.64,204.92,0,2,28.1
2025-05,759244,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759235,7,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759233,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759208,24,11,0,4,2,649.78,878.98,319.2,330.58,265.88,196.56,0,5,878.98
2025-05,759197,31,20,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759185,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,759137,1400,825,0,89,8,-103.79,198.41,-136.44,32.64,607.8,-317.97,0,8,213.94
2025-05,759132,23,7,0,3,1,9.94,10.54,5.08,4.85,217.29,204.92,0,1,10.54
2025-05,759090,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758997,2,1,0,1,1,17.47,17.53,8.94,8.52,205.59,204.9,0,1,17.53
2025-05,758989,174,98,0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758947,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758900,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758898,53,34,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758889,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758885,4,1,0,1,1,50.0,50.0,25.6,24.4,204.92,204.92,0,1,50.0
2025-05,758871,597,235,0,111,73,602.19,1441.21,266.52,335.67,429.35,179.4,0,99,2231.06
2025-05,758852,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758824,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758819,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758757,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758732,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758731,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758666,9,4,0,5,2,70.16,70.11,35.92,34.23,204.76,204.92,0,6,122.8
2025-05,758654,27,20,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758645,3,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758643,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758635,1,1,0,1,1,-8.03,-8.06,-8.03,0.0,0.0,0.0,0,1,10.5
2025-05,758634,8,7,0,2,1,-24.18,-24.0,-24.18,0.0,0.0,0.0,0,1,26.0
2025-05,758616,5,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758608,15,13,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758606,43,21,0,4,2,-7.01,-6.09,-7.01,0.0,0.0,0.0,0,4,42.06
2025-05,758590,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758586,16,12,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758581,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758564,65,28,0,6,5,46.07,58.68,22.44,23.63,248.29,194.97,0,10,310.44
2025-05,758561,27,15,0,4,1,-31.79,-31.94,-31.79,0.0,0.0,0.0,0,1,17.5
2025-05,758526,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758522,26,9,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758516,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758474,5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758415,9,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758403,6,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758362,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758342,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758338,20,9,0,3,2,4.73,4.57,2.42,2.3,197.96,204.92,0,3,56.01
2025-05,758330,3,3,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758328,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758321,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758314,27,8,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758284,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758279,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758239,17,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758227,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758221,165,99,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758219,1084,654,0,40,13,109.48,255.46,56.91,52.56,486.0,208.28,0,22,542.86
2025-05,758211,6,3,0,1,1,10.57,10.57,5.41,5.15,204.92,204.92,0,1,10.57
2025-05,758199,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758175,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758171,4,4,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,758124,3626,2092,0,182,36,662.96,736.76,348.64,314.31,234.4,210.92,0,71,901.91
2025-05,758057,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757976,12,6,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757938,15,10,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757927,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757917,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757862,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757822,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757775,9,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757774,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757699,2,2,0,1,1,-5.38,131.55,-16.43,11.05,1190.09,-48.68,0,6,332.6
2025-05,757648,17,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757573,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757524,43,31,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757493,2133,1204,0,83,24,25527.8,28977.82,12278.18,13249.61,218.71,192.67,0,87,29693.18
2025-05,757488,5,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757460,29,16,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757418,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757416,77,35,0,10,3,148.94,149.0,73.68,75.26,197.97,197.9,0,13,172.99
2025-05,757348,82,41,0,10,3,14.52,24.75,7.3,7.22,342.8,201.12,0,4,63.03
2025-05,757324,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757318,71,56,0,9,1,10.54,10.55,5.39,5.14,205.11,204.92,0,1,10.55
2025-05,757238,77,37,0,8,1,91.2,90.95,46.69,44.5,204.36,204.92,0,7,101.46
2025-05,757225,6,3,0,1,1,64.77,64.82,33.16,31.6,205.08,204.92,0,4,64.82
2025-05,757224,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757223,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757205,33,9,0,3,1,165.57,164.28,84.77,80.8,203.31,204.92,0,3,164.28
2025-05,757152,15,4,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757141,77,57,0,8,1,17.69,17.56,9.05,8.63,203.41,204.92,0,1,17.56
2025-05,757137,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757124,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757118,49,21,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757105,7,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757103,13618,6789,0,1550,125,3218.15,3883.83,1647.69,1570.46,247.31,204.92,0,258,6920.68
2025-05,757091,107,59,0,13,6,120.88,188.17,47.21,73.66,255.43,164.09,0,14,453.31
2025-05,757064,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757023,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757021,11,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,757014,2,1,0,1,1,-101.93,-104.46,-101.93,0.0,0.0,0.0,0,1,87.71
2025-05,756943,10,8,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756941,21,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756940,3,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756912,80,34,0,8,5,88.37,90.05,45.24,43.12,208.81,204.92,0,16,217.46
2025-05,756863,3,2,0,2,2,167.54,171.84,73.35,94.19,182.43,177.87,0,12,408.72
2025-05,756858,14,14,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756854,7,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756819,17,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756809,3,1,0,1,1,-480.31,-476.08,-480.31,0.0,0.0,0.0,0,1,526.52
2025-05,756805,4,3,0,1,1,526.35,526.35,269.49,256.86,204.92,204.92,0,1,526.35
2025-05,756786,10,5,0,2,1,-17.41,-16.84,-17.41,0.0,0.0,0.0,0,6,69.6
2025-05,756766,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756731,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756720,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756700,126,74,0,22,11,104.5,111.58,62.46,42.03,265.43,248.59,0,25,420.07
2025-05,756699,642,319,0,44,14,111.31,568.18,-39.26,150.57,377.34,73.93,0,31,1085.7
2025-05,756697,283,170,0,29,7,98.16,316.21,44.11,54.04,585.09,181.63,0,10,895.68
2025-05,756692,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756685,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756682,1,1,0,1,1,7.88,10.53,4.03,3.84,273.6,204.92,0,1,10.53
2025-05,756666,11,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756623,7,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756581,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756577,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756574,36,13,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756505,18,5,0,4,2,42.35,42.2,24.5,17.84,236.53,237.37,0,5,77.37
2025-05,756494,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756487,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756483,46,15,0,4,1,26.12,26.55,13.37,12.74,208.27,204.92,0,1,26.55
2025-05,756406,6,6,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756399,182,78,0,24,6,306.69,391.61,157.02,149.66,261.65,204.92,0,17,417.51
2025-05,756355,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756350,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756280,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756241,1336,752,0,154,46,1489.56,1890.01,632.12,857.44,220.42,173.72,0,102,3238.46
2025-05,756084,41,22,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756082,17,10,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756081,15,13,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756034,16,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,756031,164,69,0,12,5,97.95,100.08,53.16,44.79,223.42,218.68,0,14,203.86
2025-05,756030,6,6,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755981,42,7,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755923,8,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755844,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755830,416,300,0,44,7,36.31,408.06,3.41,32.9,1240.29,110.39,0,8,462.54
2025-05,755829,32,8,0,2,1,10.05,10.52,5.14,4.9,214.46,204.92,0,1,10.52
2025-05,755810,10,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755769,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755697,28,28,0,0,0,206.35,213.54,105.48,100.86,211.7,204.57,0,17,213.54
2025-05,755664,209,180,0,9,1,69.4,69.09,35.53,33.86,203.99,204.92,0,2,69.09
2025-05,755648,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755594,1019,551,0,58,23,600.66,694.11,383.17,217.48,319.15,276.18,0,69,1339.18
2025-05,755558,75,60,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755518,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755487,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755485,0,0,0,0,1,16.75,17.48,8.57,8.17,213.83,204.92,0,1,17.48
2025-05,755434,112,64,0,3,2,65.89,78.12,32.98,32.91,237.33,200.2,0,8,90.67
2025-05,755408,0,0,0,0,1,-2.84,10.41,-2.84,0.0,0.0,0.0,0,1,10.41
2025-05,755380,148,62,0,4,2,-89.46,187.68,-127.66,38.19,491.31,-234.2,0,2,187.68
2025-05,755352,3,1,0,1,1,-0.95,-1.09,-0.95,0.0,0.0,0.0,0,1,43.77
2025-05,755338,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755333,6,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755282,138,68,0,13,3,84.41,83.71,51.77,32.63,256.52,258.67,0,7,270.18
2025-05,755169,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755142,2,1,0,0,0,217.77,0.0,133.95,83.81,0.0,259.82,0,0,0.0
2025-05,755129,17,15,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2025-05,755038,9,4,0,0,0,281.9,323.68,139.5,142.39,227.31,197.97,0,6,323.68
2025-05,755033,26,14,0,0,0,21.19,21.02,10.84,10.35,203.08,204.8,0,2,21.02
2025-05,754989,14,9,0,7,2,195.87,193.64,104.67,91.19,212.34,214.78,0,11,204.11
